Korean,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
음매,0,0,0,0,0,0,0,0,0,0
기분,0,0,0,0,0,0,0,0,0,0
변덕스러운,1,0,0,0,0,1,0,1,0,0
달,0,0,0,0,0,0,0,0,0,0
월광,0,0,0,0,0,0,0,0,0,0
정박,0,0,0,0,0,0,0,0,0,0
계선,0,0,0,0,0,0,0,0,0,0
계선 설비,0,0,0,0,0,0,0,0,0,1
황무지,0,0,0,0,0,0,0,0,0,0
엘크,0,0,0,0,0,0,0,0,0,0
무트,0,0,0,0,0,1,0,0,0,0
논쟁,0,0,0,0,0,0,0,0,0,0
대걸레,0,0,0,0,0,0,0,0,0,0
도의적인,1,0,0,0,0,0,1,0,0,1
도덕,0,0,0,0,0,0,1,0,0,1
수신,1,1,1,0,1,0,1,0,1,1
궁지,0,0,0,0,0,0,0,0,0,0
모라토리엄,0,0,0,0,0,0,0,0,0,0
병적,0,0,0,0,0,1,0,1,0,0
병적 상태,1,0,1,1,0,1,0,1,0,0
거만,0,0,1,1,0,1,0,1,0,0
죽어가는,0,0,0,0,0,1,0,1,0,0
아침,0,1,0,0,0,0,0,0,0,0
아침,0,0,0,0,0,0,0,0,0,0
바보,0,0,0,0,0,1,0,0,0,0
멍청한,0,0,0,0,0,1,0,0,0,0
모르핀,0,0,0,0,0,0,0,0,0,0
형태론,0,0,0,0,0,0,0,0,0,0
형태,0,0,0,0,0,0,0,0,0,0
이튿날,0,1,0,0,0,0,0,0,0,0
조금,0,0,0,0,0,1,0,0,0,0
치명적인,0,0,0,0,0,1,0,0,0,0
인류,1,0,0,1,0,1,0,1,0,0
박격포,0,0,0,0,0,0,1,0,0,0
저당,0,0,0,1,0,0,0,0,0,0
저당권자,0,0,0,0,0,0,0,0,0,1
저당권 설정자,0,0,0,1,0,0,0,0,0,0
고행,0,1,1,1,0,1,0,1,0,0
시체 임시 안치소,0,0,0,1,0,1,0,1,0,0
모자이크,0,0,0,0,0,0,0,0,0,0
모기,1,0,1,0,0,1,0,0,0,0
이끼,0,0,0,0,0,0,0,0,0,0
이끼 낀,0,0,0,0,0,0,0,0,0,0
티끌,0,0,0,0,0,0,0,0,0,0
나방,0,0,0,0,0,0,0,0,0,0
어머니,0,1,0,0,1,1,1,1,0,1
어머니,0,0,0,0,1,0,1,0,0,1
운동,0,1,0,0,0,0,0,0,0,0
움직이지 않는,0,0,0,0,0,0,0,0,0,0
동기,0,0,0,0,0,0,1,0,0,0
뒤범벅,0,0,0,0,0,0,0,0,0,0
모터,0,0,0,0,0,0,0,0,0,0
오토바이,0,0,0,0,0,0,0,0,0,0
오토바이,0,0,0,0,0,0,0,0,0,0
모트,0,0,0,0,0,0,0,0,0,0
얼룩덜룩 한,0,0,0,0,0,0,0,0,0,0
금언,0,0,0,0,0,0,0,0,0,0
곰팡이,0,0,0,0,0,0,0,0,0,0
투수판,0,0,0,0,0,0,0,0,0,0
산,0,0,0,0,0,0,0,0,0,0
산,0,1,0,0,0,0,0,0,0,0
등산가,0,0,0,0,0,0,0,0,0,0
산과 같은,0,0,0,0,0,0,0,0,0,0
애도하다,0,0,0,0,0,1,0,1,0,0
슬픈,1,0,0,1,0,1,0,1,0,0
비탄,0,0,0,0,0,1,0,1,0,0
생쥐,0,0,0,0,0,0,0,0,0,0
수염,0,0,0,0,0,0,0,0,0,0
입,0,0,0,0,0,0,0,0,1,0
한입 가득,0,0,1,0,0,0,0,0,0,0
대변자,0,0,0,0,0,0,0,0,0,0
움직일 수 있는,0,0,0,0,0,0,1,0,0,0
이동하다,0,0,0,0,0,0,0,0,0,0
움직임,0,0,0,0,0,0,0,0,0,0
발동력,0,0,0,0,0,0,1,0,0,0
영화,0,0,0,0,0,0,0,0,0,0
움직이는,0,0,0,0,0,0,0,0,0,0
베다,0,0,0,0,0,0,0,0,0,0
쓰레기,0,0,1,0,0,1,0,0,0,0
점액,0,0,1,0,0,0,0,0,0,0
점액,0,0,1,0,0,0,0,0,0,0
진흙,0,0,0,0,0,1,0,0,0,0
혼란,0,0,0,0,0,1,0,0,0,0
뒤죽박죽,0,0,0,0,0,1,0,0,0,0
흐린,0,0,1,0,0,1,0,0,0,0
통,1,0,1,0,0,1,0,0,0,0
숨막히는,0,0,0,0,0,0,0,0,0,0
머플러,0,0,0,0,0,0,0,0,0,0
얼굴,1,0,0,1,0,1,1,1,0,0
노새,1,0,0,0,0,1,0,0,0,1
다자간,0,0,0,0,0,0,0,0,0,0
다수의,0,0,0,0,0,0,0,0,0,0
다양한,0,0,0,0,0,0,0,0,0,0
곱셈,0,0,0,0,0,0,0,0,0,0
다수,0,0,0,0,0,0,0,0,0,0
곱한,0,0,0,0,0,0,0,0,0,0
승수,0,0,0,0,0,0,0,0,0,0
곱하다,0,0,0,0,0,0,0,0,0,0
다수,0,0,0,0,0,0,0,0,0,0
침묵,0,0,0,1,0,1,0,0,0,0
중얼중얼,0,0,0,0,0,1,0,0,0,0
미라,0,0,0,0,0,0,0,0,0,0
유행성 이하선염,0,0,0,0,0,1,0,0,0,0
뭉크,0,0,0,0,0,0,0,0,0,0
평범한,0,0,0,0,0,0,0,0,0,0
시립,0,0,0,0,0,0,0,0,0,0
지방 자치체,0,0,0,0,0,0,0,0,0,0
벽화,0,0,0,0,0,0,0,0,0,0
살인,1,0,1,1,0,1,0,1,1,0
살인자,1,0,1,1,0,1,0,1,0,0
살인적인,1,0,1,1,0,1,0,1,1,0
어두운,0,0,1,0,0,1,0,1,0,0
어렴풋한 말소리,0,0,0,0,0,0,0,0,0,0
근육,0,0,0,0,0,0,0,0,0,0
근육질의,0,0,0,0,0,0,1,0,0,0
뮤즈 신,0,0,0,0,0,0,0,0,0,0
뮤즈,0,0,0,0,0,0,0,0,0,0
박물관,0,0,0,0,0,0,0,0,0,0
걸쭉한 죽,0,0,0,0,0,0,0,0,0,0
버섯,0,0,0,0,0,0,0,0,0,0
음악,0,0,0,0,1,0,1,1,0,0
뮤지컬,1,1,0,0,1,0,1,1,1,1
음악가,0,0,0,0,0,0,0,0,0,0
사색,0,0,0,0,0,0,0,0,0,0
사향,0,0,0,0,0,0,0,0,0,0
머스킷,0,0,0,1,0,0,0,0,0,0
캘리코,0,0,0,0,0,0,0,0,0,0
혼란,0,0,0,0,0,1,0,0,0,0
무스탕,0,0,0,0,0,0,0,0,0,0
머스타드,0,0,0,0,0,0,0,0,0,0
소집,0,0,0,0,0,0,0,0,0,0
곰팡내 나는,0,0,1,0,0,1,0,0,0,0
변하기 쉬운,0,1,0,0,0,0,1,0,0,0
돌연변이,0,0,0,0,0,1,0,0,0,0
돌연변이,0,0,0,0,0,0,0,0,0,0
훼손된,0,0,1,0,0,1,0,0,0,0
절단,1,0,1,1,0,1,0,1,0,0
폭동,1,0,1,1,0,1,0,0,1,0
속삭임,1,0,0,0,0,1,0,0,0,0
양고기,0,0,0,0,0,0,0,0,0,0
상호간의,0,0,0,0,0,0,1,0,0,0
서로,0,0,0,0,0,0,0,0,0,0
포구,0,0,0,1,0,1,0,0,0,0
근시,1,0,0,0,0,1,0,1,0,0
근시,0,0,0,0,0,0,0,0,0,0
무수한,0,0,0,0,0,0,0,0,0,0
신비한,0,1,0,1,0,0,0,0,1,0
신비,0,1,0,0,0,0,0,0,1,0
신비주의자,0,0,0,0,0,0,0,0,1,0
신비로운,0,0,0,0,0,0,0,0,0,0
비밀,0,0,0,0,0,0,0,0,0,0
신화,0,0,0,0,0,0,0,0,0,0
신화적인,0,0,0,0,0,0,0,0,0,0
신화적인,0,0,0,0,0,0,0,0,0,0
신화적인,0,0,0,0,0,0,0,0,0,0
신화학,0,0,0,0,0,0,0,0,0,0
붙잡다,0,0,0,0,0,1,0,0,1,0
최하점,0,0,0,0,0,1,0,0,0,0
성가신 잔소리,1,0,0,0,0,1,0,0,0,0
못,0,0,0,0,0,0,0,0,0,0
순진한,0,0,0,0,0,1,0,0,0,0
적나라한,0,0,0,0,0,0,0,0,0,0
명명 된,0,0,0,0,0,0,0,0,0,0
이름 없는,0,0,1,0,0,1,0,0,0,0
이름을 딴,0,0,0,0,0,0,0,0,0,0
명명,0,0,0,0,0,0,0,0,0,0
여자 이름,0,0,0,0,0,0,0,0,0,0
나노미터,0,0,0,0,0,0,0,0,0,0
선잠,0,0,0,0,1,0,1,0,0,0
목덜미,0,0,0,0,0,0,0,0,0,0
냅킨,0,0,0,0,0,0,0,1,0,0
낮잠,0,0,0,0,0,0,0,0,0,0
기저귀,0,0,1,0,0,1,0,0,0,0
마약,0,0,0,0,0,1,0,0,0,0
말하다,0,0,0,0,0,0,0,0,0,0
화법,0,0,0,0,0,0,0,0,0,0
이야기,0,0,0,0,0,0,0,0,0,0
내레이터,0,0,0,0,0,0,0,0,0,0
좁은,0,0,0,0,0,0,0,0,0,0
협착,0,0,0,0,0,0,0,0,0,0
초기,0,1,0,0,0,0,0,0,0,0
끔찍한,1,0,1,1,0,1,0,1,0,0
산후,0,0,0,0,0,0,0,0,0,0
국가,0,0,0,0,0,0,0,0,0,1
국가의,0,0,0,0,0,0,0,0,0,0
국적,0,0,0,0,0,0,0,0,0,0
토종의,0,0,0,0,0,0,0,0,0,0
출생,0,0,0,0,0,0,0,0,0,0
자연주의자,0,0,0,0,0,0,1,0,0,0
귀화,0,0,0,0,0,0,0,0,0,0
귀화,0,0,0,0,0,0,0,0,0,0
당연히,0,0,0,0,0,0,0,0,0,0
자연,0,0,0,0,0,0,0,0,0,0
제로,0,0,0,0,0,0,0,0,0,0
못된,0,0,0,0,0,1,0,0,0,0
메스꺼움,0,0,1,0,0,1,0,0,0,0
메스꺼움,0,0,1,0,0,1,0,1,0,0
항해의,0,0,0,0,0,0,0,0,0,0
해군,0,0,0,0,0,0,0,0,0,0
본당,0,0,0,0,0,0,0,0,0,0
배꼽,0,0,0,0,0,0,0,0,0,0
항해 가능한,0,1,0,0,0,0,1,0,0,0
탐색하다,0,0,0,0,0,0,0,0,0,0
항해,0,0,0,0,0,0,0,0,0,0
항해자,0,1,0,0,0,0,0,0,0,1
해군,0,0,0,0,0,0,0,0,0,0
아니,0,0,0,0,0,1,0,0,0,0
깔끔하게,0,0,0,0,0,0,1,0,0,0
성운,0,0,0,0,0,0,0,0,0,0
성운,0,0,0,0,0,0,0,0,0,0
모호한,0,0,0,0,0,0,0,0,0,0
필연적으로,0,0,0,0,0,0,0,0,0,0
필요하다,0,0,0,0,0,0,0,0,0,0
필수품,0,0,0,0,0,0,0,0,0,0
필요성,0,0,0,0,0,0,0,1,0,0
목,0,0,0,0,0,0,0,0,0,0
목걸이,0,0,0,0,0,0,0,0,0,0
회저,0,0,0,0,0,0,0,0,0,0
넥타,0,0,0,0,0,0,1,0,0,0
필요한,0,0,0,0,0,1,0,0,0,0
바늘,0,0,0,0,0,0,1,0,0,0
불필요한,0,0,0,0,0,0,0,0,0,0
아주 가난한,0,0,0,0,0,1,0,0,0,0
극악한,0,0,1,1,0,1,0,1,1,0
부정,1,0,0,0,0,1,0,0,0,0
부정적인,0,0,0,0,0,1,0,1,0,0
소홀히 하다,0,0,0,0,0,1,0,0,0,0
무시,1,0,1,0,0,1,0,1,0,0
무시,0,0,0,0,0,1,0,0,0,0
과실,0,0,0,0,0,1,0,0,0,0
태만,0,0,0,0,0,1,0,0,0,0
부주의하게,0,0,0,0,0,1,0,0,0,0
무시할 수 있는,0,0,0,0,0,0,0,0,0,0
협상하다,0,0,0,0,0,0,1,0,0,1
협상,0,0,0,0,0,0,0,0,0,0
양도인,0,0,0,0,0,0,1,0,0,0
흑인,0,0,0,0,0,1,0,1,0,0
울다,0,0,0,0,0,0,0,0,0,0
이웃,0,1,0,0,0,0,1,0,0,1
이웃,0,1,0,0,0,0,0,0,0,0
이웃,0,0,0,0,0,0,0,0,0,0
신생아,0,0,0,0,0,0,0,0,0,0
초보자,0,0,0,0,0,0,0,0,0,0
네오프렌,0,0,0,0,0,0,0,0,0,0
조카,0,0,0,0,0,0,0,0,0,0
친척 편중,1,0,1,0,0,1,0,1,0,0
신경 이상,0,0,0,0,0,0,1,0,0,0
불안한,0,1,0,1,0,1,0,0,0,0
신경질,0,0,0,1,0,0,0,0,0,0
네스 호,0,0,0,0,0,0,0,0,0,0
둥지,0,0,0,0,0,0,0,0,0,1
기분 좋게 눕다,0,0,0,0,0,0,1,0,0,1
새 새끼,0,0,0,0,0,0,0,0,0,0
그물,0,0,0,0,0,0,0,0,0,0
네더,1,0,0,1,0,1,0,1,0,0
그물,0,0,0,0,0,0,0,0,0,0
쐐기풀,1,0,1,0,0,1,0,0,0,0
회로망,0,1,0,0,0,0,0,0,0,0
신경통,0,0,0,1,0,1,0,1,0,0
신경학,0,0,0,0,0,0,0,0,0,0
신경증,0,0,0,1,0,1,0,1,0,0
신경증 환자,0,0,1,1,0,1,0,0,0,0
중성,0,0,0,0,0,0,0,0,0,0
중립적,0,1,0,0,0,0,0,0,0,1
중립,0,0,0,0,0,0,0,0,0,1
중화하다,0,0,0,0,0,0,0,0,0,0
신생아,0,0,0,0,0,0,0,0,0,0
새로 온 사람,0,0,0,1,0,0,0,0,1,0
새로운,0,0,0,0,0,0,0,0,0,0
새로움,0,0,0,0,0,0,0,0,0,0
소식,0,0,0,0,0,0,0,0,0,0
신문,0,0,0,0,0,0,0,0,0,0
신문 판매대,0,0,0,0,0,0,0,0,0,0
부리,0,0,0,0,0,0,0,0,0,0
한입 깨물기,0,0,0,0,0,0,0,0,0,0
벽감,0,0,0,0,0,0,0,0,0,0
틈새,0,0,0,0,0,0,0,0,0,0
새긴 금,0,0,0,0,0,0,0,0,0,0
니켈,0,0,0,0,0,0,0,0,0,0
별명,0,0,0,0,0,0,0,0,0,0
니코틴,0,0,1,0,0,1,0,0,0,0
조카,0,0,0,0,0,0,0,0,0,0
가까이,0,0,0,0,0,0,0,0,0,0
밤,0,0,0,0,0,0,0,0,0,0
해질녘,0,0,0,0,0,0,0,0,0,0
나이팅게일,0,0,0,0,0,0,0,0,0,0
악몽,0,0,0,1,0,1,0,0,0,0
허무주의,0,0,0,0,0,1,0,0,0,0
무,0,0,0,0,0,0,0,0,0,0
재빠른,0,0,0,0,0,0,0,0,0,0
구십,0,0,0,0,0,0,0,0,0,0
제구,0,0,0,0,0,0,0,0,0,0
집게발,0,0,0,0,0,0,0,0,0,0
젖꼭지,0,0,0,0,0,0,0,0,0,0
아니야,0,0,0,0,0,0,0,0,0,0
귀족,0,1,0,0,0,0,1,0,0,1
고귀한,0,0,0,0,0,0,1,0,0,1
귀족,0,0,0,0,0,0,1,0,0,1
야행성,0,0,0,0,0,0,0,0,0,0
목례,0,0,0,0,0,0,0,0,0,0
꼬박,0,0,0,0,0,0,0,0,0,0
마디,0,0,0,0,0,0,0,0,0,0
결절,0,0,0,0,0,0,0,0,0,0
결절,0,0,0,0,0,0,0,0,0,0
소음,0,0,0,0,0,1,0,0,0,0
시끄러운,1,0,0,0,0,1,0,0,0,0
유목민,0,0,0,0,0,0,0,0,0,0
유목민,0,0,0,0,0,0,0,0,0,0
명명법,0,0,0,0,0,0,0,0,0,0
명사 같은,0,0,0,0,0,0,0,0,0,0
지명하다,0,0,0,0,0,0,0,0,0,0
지명,0,0,0,0,0,0,1,0,0,0
후보자,0,0,0,0,0,0,0,0,0,0
목하,0,0,0,0,0,0,0,0,0,0
비준수,1,1,0,1,0,1,0,1,0,0
정체 모를 사람,0,0,0,0,0,0,0,0,0,0
존재하지 않는,0,0,0,0,0,0,0,0,0,0
미불,0,0,0,0,0,0,0,0,0,0
비거주자,0,0,0,0,0,0,0,0,0,0
무의미한 말,0,0,0,0,0,1,0,0,0,0
무의미한,0,0,0,0,0,1,0,1,0,0
국수,0,0,0,0,0,0,0,0,0,0
구석,0,0,0,0,0,0,0,0,0,0
정오,0,0,0,0,0,0,0,0,0,0
올가미,0,0,0,0,0,1,0,1,0,0
표준,0,0,0,0,0,0,0,0,0,0
정상,0,0,0,0,0,0,0,0,0,0
정상,0,0,0,0,0,0,0,0,0,0
정상,0,0,0,0,0,0,1,0,0,0
코,0,0,1,0,0,0,0,0,0,0
노스탤지어,0,0,0,0,0,0,0,0,0,0
콧구멍,0,0,0,0,0,0,0,0,0,0
주목할 만한,0,0,0,0,1,0,1,0,0,1
명사,0,0,0,0,0,0,1,0,0,0
특히,0,0,0,0,0,0,0,0,0,0
공증인,0,0,0,0,0,0,0,0,0,1
표기법,0,0,0,0,0,0,0,0,0,0
골짜기,0,0,0,0,0,0,0,0,0,0
노치,0,0,0,0,0,0,0,0,0,0
노트,0,0,0,0,0,0,0,0,0,0
공책,0,0,0,0,0,0,0,0,0,0
유명한,0,0,0,0,0,0,1,0,0,0
주목할만한,0,0,0,0,0,0,0,0,0,0
무,0,0,0,0,0,1,0,1,0,0
알아채다,0,0,0,0,0,0,0,0,0,0
눈에 띄는,0,0,0,0,0,0,0,0,0,0
공고,0,1,0,0,0,0,0,0,0,0
알리다,0,0,0,0,0,0,0,0,0,0
개념,0,0,0,0,0,0,1,0,0,0
명목상의,0,0,0,0,0,0,0,0,0,0
평판,1,0,1,1,0,1,1,0,0,0
그럼에도 불구하고,0,0,0,0,0,0,0,0,0,0
제로,0,0,0,0,0,0,0,0,0,0
명사,0,0,0,0,0,0,0,0,0,0
키우다,0,0,0,0,0,0,0,0,0,0
자양물,0,0,0,0,0,0,1,0,0,0
누보,0,0,0,0,0,0,0,0,0,0
진기함,0,0,0,0,0,0,0,0,0,0
초심자,0,0,0,0,0,0,0,0,0,0
요즘에는,0,0,0,0,0,0,0,0,0,0
유해한,0,0,1,1,0,1,0,0,0,0
대통 주둥이,0,0,0,0,0,0,0,0,0,0
미묘한 차이,0,0,0,0,0,0,0,0,0,0
뉘앙스,0,0,0,0,0,0,0,0,0,0
핵,0,0,0,0,0,0,0,0,0,0
나체상,0,0,0,0,0,0,0,0,0,0
슬쩍 찌르다,0,0,0,0,0,0,0,0,0,0
나체,0,0,0,0,0,0,0,0,0,0
덩어리,0,0,0,0,0,0,0,0,0,0
폐가 되는 행위,1,0,0,0,0,1,0,0,0,0
무효,0,0,0,0,0,1,0,0,0,0
없는,0,0,0,0,0,0,0,0,0,0
무효화하다,0,0,0,0,0,1,0,0,1,0
무감각,0,0,0,0,0,1,0,0,0,0
숫자,0,0,0,0,0,0,0,0,0,0
번호 매기기,0,0,0,0,0,0,0,0,0,0
번호,0,0,0,0,0,0,1,0,0,0
얼어서 고움,0,0,0,0,0,1,0,1,0,0
숫자,0,0,0,0,0,0,0,0,0,0
분자,0,0,0,0,0,0,0,0,0,0
수치,0,0,0,0,0,0,0,0,0,0
수치적으로,0,0,0,0,0,0,0,0,0,0
많은,0,0,0,0,0,0,0,0,0,0
수녀,0,0,0,0,0,1,0,0,0,1
간호사,0,0,0,0,0,0,1,0,0,1
양식장,0,0,0,0,1,0,1,0,0,1
양육하다,1,1,1,1,1,0,1,0,0,1
육두구,0,0,0,0,0,0,0,0,0,0
영양물 섭취,0,0,0,0,0,0,0,0,0,0
영양가 있는,0,0,0,0,0,0,1,1,0,0
영양가 있는,0,0,0,0,0,0,0,0,0,0
견과류,0,0,0,0,0,0,0,0,0,0
님프,0,0,0,0,0,0,0,0,0,0
기형아,0,0,0,0,0,1,0,0,0,0
오크,0,0,0,0,0,0,1,0,0,0
노,0,0,0,0,0,0,0,0,0,0
오아시스,0,1,0,0,1,0,1,0,0,1
맹세,0,0,0,0,0,0,1,0,0,1
오트밀,0,0,0,0,0,0,0,0,0,0
복종,0,0,0,0,0,0,1,0,0,1
순종하는,0,0,0,0,0,0,0,0,0,0
순종적으로,0,0,0,0,0,0,0,0,0,0
오벨리스크,0,0,0,0,0,0,0,0,0,0
뚱뚱한,0,0,1,0,0,1,0,0,0,0
비만,0,0,1,0,0,1,0,1,0,0
순종하다,0,0,0,1,0,0,0,0,0,1
오비,0,0,1,1,0,1,0,0,0,0
오빗,0,0,0,0,0,1,0,1,1,0
사망 기사,0,0,0,0,0,1,0,1,0,0
물체,0,0,0,0,0,0,0,0,0,0
반대,1,0,0,0,0,1,0,0,0,0
괘씸한,0,0,0,0,0,1,0,0,0,0
목적,0,1,0,0,0,0,1,0,0,1
의무,0,0,0,0,0,0,0,0,0,0
의무,0,0,0,0,0,0,0,0,0,0
의무,0,0,0,0,0,1,0,0,0,1
고마운,0,0,0,0,0,0,0,0,0,0
기꺼이 남을 돌봐 주는,1,1,1,1,1,0,1,0,1,1
채무자,0,0,0,1,0,1,0,0,0,0
비스듬한,0,0,0,0,0,0,0,0,0,0
말살,1,0,0,1,0,1,0,1,0,0
말살,1,0,0,1,0,1,0,0,0,0
말살,0,0,0,1,0,1,0,1,0,0
망각,1,0,0,1,0,1,0,0,0,0
잊기 쉬운,0,0,0,0,0,0,0,0,0,0
직사각형,0,0,0,0,0,0,0,0,0,0
불쾌한,1,0,1,0,0,1,0,1,0,0
오보에,0,0,0,0,0,0,0,0,0,0
역겨운,0,0,1,0,0,1,0,0,0,0
외설,1,0,1,0,0,1,0,0,0,0
모호,0,0,0,0,0,0,0,0,0,0
가려진,0,0,0,0,0,0,0,0,0,0
어둠,0,0,0,0,0,1,0,0,0,0
준수,0,0,0,0,0,0,0,0,0,0
관찰,0,0,0,0,0,0,1,0,0,0
관찰,0,0,0,0,0,0,0,0,0,0
전망대,0,0,0,0,0,0,0,0,0,0
관찰하다,0,0,0,0,0,0,0,0,0,0
관찰자,0,0,0,0,0,0,0,0,0,0
관찰,0,0,0,0,0,0,0,0,0,0
집착,0,0,0,0,0,0,0,0,0,0
노후화,0,0,0,0,0,0,0,0,0,0
장애,1,0,0,1,0,1,0,1,0,0
산과 의사,0,0,0,0,0,0,0,0,0,1
산과학,0,0,0,0,0,0,0,0,0,0
완고한,0,0,0,0,0,1,0,0,0,0
막다,1,0,0,1,0,1,0,0,0,0
방해,0,0,0,0,0,1,0,0,0,0
방해하는,1,0,0,0,0,1,0,0,0,0
얻다,0,0,0,0,0,0,0,0,0,0
얻을 수 있는,0,0,0,0,1,0,1,0,0,0
무딘,0,0,0,0,0,1,0,0,0,0
앞면,0,0,0,0,0,0,0,0,0,0
분명한,0,0,0,0,0,0,1,0,0,1
오카리나,0,0,0,0,0,0,0,0,0,0
기회,0,0,0,0,0,0,0,0,0,0
가끔,0,0,0,0,0,0,0,0,1,0
가끔,0,0,0,0,0,0,0,0,0,0
폐색,0,0,0,0,0,0,0,0,0,0
신비한,0,0,1,1,0,1,0,0,0,0
점유율,0,0,0,0,0,0,0,0,0,0
점유자,0,0,0,0,0,0,1,0,0,1
직업,0,0,0,0,0,0,1,0,0,0
가득차 있는,0,0,0,0,0,0,0,0,0,0
거주자,0,0,0,0,0,0,0,0,0,0
차지하다,0,0,0,0,0,0,1,0,0,0
점유,0,0,0,0,0,0,0,0,0,0
발생하다,0,0,0,0,0,0,0,0,0,0
발생,0,0,0,0,0,0,0,0,0,0
대양,0,0,0,0,0,0,0,0,0,0
대양 같은,0,0,0,0,0,0,0,0,0,0
팔각형,0,0,0,0,0,0,0,0,0,0
옥타브,0,0,0,0,0,0,0,0,0,0
문어,0,0,1,0,0,0,0,0,0,0
접안 렌즈,0,0,0,0,0,0,0,0,0,0
괴벽,0,0,1,0,0,1,0,1,1,0
승산,0,0,0,0,0,0,0,0,0,0
송시,0,0,0,0,0,0,0,0,0,0
추악한,1,0,1,1,0,1,0,0,0,0
주행 거리계,0,0,0,0,0,0,0,0,0,0
냄새,0,0,0,0,0,1,0,0,0,0
에스트로겐,0,0,0,0,0,0,0,0,0,0
작품,0,0,0,0,0,0,0,0,0,0
겨,0,0,0,0,0,0,0,0,0,0
공격하다,1,0,1,0,0,1,0,0,0,0
기분을 상하게,1,0,0,0,0,1,0,1,0,0
범죄자,1,0,1,1,0,1,0,1,0,0
위반,1,0,1,1,0,1,0,1,0,0
공격,1,0,1,0,0,1,0,0,0,0
권하다,0,0,0,0,0,0,1,0,0,0
제공,0,0,0,0,0,0,0,0,0,0
헌금,0,0,0,0,0,0,0,0,0,1
아무렇게나,0,0,0,0,0,1,0,0,0,0
사무실,0,0,0,0,0,0,0,0,0,0
장교,0,0,0,0,0,0,1,0,0,1
진력,0,0,0,0,0,0,0,0,0,0
공식적인,0,0,0,0,0,0,0,0,0,1
집행하다,0,0,0,0,0,0,0,0,0,0
난바다,0,0,0,0,0,1,0,0,0,0
짐을 내리다,0,0,0,0,0,0,0,0,0,0
오프셋,0,1,0,0,0,0,1,0,0,0
파생물,0,0,0,0,0,0,1,0,0,0
오프사이드,0,0,0,0,0,0,0,0,0,0
자주,0,0,0,0,0,0,0,0,0,0
자주,0,0,0,0,0,0,0,0,0,0
오우거,0,0,1,1,0,1,0,0,0,0
기름,0,0,0,0,0,0,0,0,0,0
유화,0,0,0,0,0,0,0,0,0,0
연고,0,0,0,0,0,0,0,0,0,0
후각,0,1,0,0,0,1,0,0,0,0
과두 정치,0,0,0,0,0,1,0,0,0,0
올리브,0,0,0,0,0,0,0,0,0,0
오메가,0,0,0,0,0,0,0,0,0,0
오믈렛,0,0,0,0,0,0,0,0,0,0
전조,0,1,0,1,0,1,0,0,0,0
불길한,0,1,0,1,0,1,0,0,0,0
생략,0,0,0,0,0,0,0,0,0,0
생략,0,0,0,0,0,1,0,0,0,0
생략,0,0,0,0,0,0,0,0,0,0
합승 마차,0,0,0,0,0,0,0,0,0,0
전능,0,0,0,1,0,1,1,0,0,0
전능한,0,0,0,0,0,0,0,0,0,0
편재,0,0,0,0,0,0,0,0,0,0
전지전능한,0,0,0,0,0,0,1,0,0,1
종양 전문의,0,0,0,0,0,0,0,0,0,0
단일성,0,0,0,0,0,0,0,0,0,0
번거로운,1,0,0,0,0,1,0,1,0,0
자신,0,0,0,0,0,0,0,0,0,0
전진,0,1,0,0,0,0,0,0,0,0
양파,0,0,0,0,0,0,0,0,0,0
습격,0,1,0,0,0,0,0,0,0,0
맹공격,0,0,0,0,0,0,0,0,0,0
존재론,0,0,0,0,0,0,0,0,0,0
무거운 짐,0,0,0,0,0,1,0,0,0,0
앞으로,0,0,0,0,0,0,0,0,0,0
오닉스,0,0,0,0,0,0,0,0,0,0
습지,0,0,1,0,0,1,0,0,0,0
스며 나오는,0,0,0,0,0,0,0,0,0,0
불투명,0,0,0,0,0,0,0,0,0,0
오팔,0,0,0,0,0,0,0,0,0,0
불투명체,0,0,0,0,0,1,0,0,0,0
빈 터,0,0,0,0,0,0,0,0,0,0
열려 있는,0,0,0,0,0,0,0,0,0,0
여는 사람,0,0,0,0,0,0,0,0,0,0
열리는,0,0,0,0,0,0,0,0,0,0
공공연히,0,0,0,0,0,0,0,0,0,0
개방 상태,0,0,0,0,0,0,1,0,0,0
오페라,1,1,0,1,1,0,1,1,1,1
오페라,0,0,0,0,0,1,0,0,0,0
작업,0,0,0,1,0,0,0,0,0,1
작업,0,0,0,0,0,0,0,0,0,0
일하는,0,0,0,0,0,0,0,0,0,0
운영자,0,0,0,0,0,0,0,0,0,0
안과의,0,0,0,0,0,0,0,0,0,0
안과 의사,0,0,0,0,0,0,0,0,0,0
아편제,0,0,0,0,0,1,0,0,0,0
의견,0,0,0,0,0,0,0,0,0,0
독단적인,1,0,0,0,0,1,0,0,0,0
아편,1,0,1,1,0,1,0,1,0,0
상대,1,1,1,1,0,1,0,0,0,0
기회,0,0,0,0,1,0,1,0,0,0
기회주의,0,0,0,0,0,0,0,0,0,0
기회,0,1,0,0,0,0,1,0,0,0
대들다,0,0,0,0,0,1,0,0,0,0
반대,1,0,0,1,0,1,0,0,0,0
반대,0,0,0,0,0,0,0,0,0,0
반대,0,0,0,0,0,0,0,0,0,0
반대,0,0,0,0,0,0,0,0,0,0
반대,1,0,0,0,0,1,0,0,0,0
억압하다,1,0,1,1,0,1,0,1,0,0
압박,1,0,1,1,0,1,0,1,0,0
